CICALineCode,CICAStationCode,CICACompanyName,CICALineName,CICAStationName,CICANote
0,812,奈良交通,,桜ヶ丘三丁目,
0,813,奈良交通,,桜ヶ丘二丁目,
0,814,奈良交通,,桜ヶ丘一丁目,
0,815,奈良交通,,下牧南口,
0,816,奈良交通,,服部,
0,817,奈良交通,,上牧町文化センター,
0,818,奈良交通,,上牧町役場前,
0,819,奈良交通,,米山台,
0,820,奈良交通,,服部記念病院,
0,821,奈良交通,,高塚台一丁目,
0,822,奈良交通,,広瀬台二丁目,
0,823,奈良交通,,中山台二丁目,
0,825,奈良交通,,葛城台,
0,826,奈良交通,,馬見北九丁目,
0,827,奈良交通,,馬見中五丁目,
0,828,奈良交通,,香芝高校前,
0,829,奈良交通,,真美ヶ丘一丁目,
0,830,奈良交通,,五位堂駅,
0,831,奈良交通,,王寺出合橋,
0,832,奈良交通,,神前橋,
0,833,奈良交通,,追分,
0,834,奈良交通,,大田口,
0,835,奈良交通,,王寺霊園前,
0,836,奈良交通,,天平台,
0,837,奈良交通,,張井,
0,838,奈良交通,,王寺本町二丁目,
0,839,奈良交通,,白瓜,
0,840,奈良交通,,王寺本町四丁目,
0,841,奈良交通,,畠田駅前,
0,842,奈良交通,,畠田八丁目,
0,843,奈良交通,,畠田南,
0,844,奈良交通,,王寺町文化福祉センター前,
0,845,奈良交通,,明神四丁目,
0,846,奈良交通,,明神二丁目,
0,847,奈良交通,,明神一丁目,
0,848,奈良交通,,尼寺,
0,849,奈良交通,,白鳳台一丁目,
0,850,奈良交通,,白鳳台中央,
0,851,奈良交通,,白鳳台二丁目,
0,852,奈良交通,,三郷駅,
0,853,奈良交通,,三郷今井,
0,854,奈良交通,,湯ノ口,
0,855,奈良交通,,城山台三丁目,
0,856,奈良交通,,城山台自治会館,
0,857,奈良交通,,城山台一丁目,
0,858,奈良交通,,信貴山下駅,
0,859,奈良交通,,信貴ヶ丘,
0,860,奈良交通,,万葉荘園前,
0,861,奈良交通,,西和清陵高校,
0,862,奈良交通,,信貴山,
0,863,奈良交通,,信貴大橋,
0,864,奈良交通,,信貴山西町,
0,865,奈良交通,,三室園東口,
0,866,奈良交通,,城山台五丁目,
0,867,奈良交通,,奈良産業大学,
0,868,奈良交通,,西真美口,
0,869,奈良交通,,西真美三丁目,
0,870,奈良交通,,西真美二丁目南,
0,871,奈良交通,,西真美二丁目,
0,872,奈良交通,,西真美二丁目北,
0,873,奈良交通,,西真美,
0,874,奈良交通,,香芝高校南口,
0,875,奈良交通,,真美ヶ丘東小学校前,
0,876,奈良交通,,香芝２号公園前,
0,877,奈良交通,,馬見南二丁目,
0,879,奈良交通,,馬見南六丁目,
0,880,奈良交通,,馬見中一丁目,
0,881,奈良交通,,馬見中二丁目,
0,882,奈良交通,,イーストヒルズ勢野西,
0,883,奈良交通,,馬見北三丁目,
0,884,奈良交通,,馬見北六丁目,
0,885,奈良交通,,馬見北五丁目,
0,886,奈良交通,,馬見北一丁目,
0,887,奈良交通,,真美ヶ丘七丁目,
0,888,奈良交通,,真美ヶ丘センター,
0,889,奈良交通,,近鉄高田駅,
0,890,奈良交通,,築山,
0,891,奈良交通,,六道山,
0,892,奈良交通,,六道山北口,
0,896,奈良交通,,疋相南口,
0,898,奈良交通,,広陵町役場前,
0,902,奈良交通,,忍海,
0,903,奈良交通,,北花内,
0,904,奈良交通,,奈良東病院,
0,905,奈良交通,,新庄,
0,906,奈良交通,,曽大根,
0,907,奈良交通,,東中,
0,908,奈良交通,,栄町,
0,909,奈良交通,,高田市駅,
0,910,奈良交通,,片塩町,
0,911,奈良交通,,古川町,
0,912,奈良交通,,天神橋,
0,913,奈良交通,,高砂町,
0,914,奈良交通,,大塚,
0,915,奈良交通,,安部,
0,916,奈良交通,,広陵平尾,
0,917,奈良交通,,疋相,
0,918,奈良交通,,大垣内,
0,919,奈良交通,,赤部,
0,920,奈良交通,,新家,
0,935,奈良交通,,法隆寺駅,
0,936,奈良交通,,奈良文化女子短期大学,
0,937,奈良交通,,窪之庄,
0,938,奈良交通,,窪之庄南,
0,939,奈良交通,,森本,
0,940,奈良交通,,白河橋,
0,941,奈良交通,,国道櫟本,
0,942,奈良交通,,天理北中学校前,
0,943,奈良交通,,別所,
0,944,奈良交通,,天理北大路,
0,945,奈良交通,,天理中大路,
0,946,奈良交通,,天理駅,
0,947,奈良交通,,蔵之庄北口,
0,948,奈良交通,,蔵之庄西口,
0,949,奈良交通,,添上高校,
0,950,奈良交通,,上総,
0,951,奈良交通,,小田中,
0,952,奈良交通,,指柳,
0,953,奈良交通,,憩の家病院,
0,954,奈良交通,,天理本通り,
0,955,奈良交通,,天理市庁前,
0,956,奈良交通,,守目堂,
0,957,奈良交通,,勾田,
0,958,奈良交通,,北三昧田,
0,959,奈良交通,,乙木口,
0,960,奈良交通,,三昧田,
0,961,奈良交通,,佐保の庄,
0,962,奈良交通,,大和神社前,
0,963,奈良交通,,成願寺,
0,964,奈良交通,,中山,
0,965,奈良交通,,上長岡,
0,966,奈良交通,,柳本,
0,967,奈良交通,,渋谷,
0,968,奈良交通,,相撲神社口,
0,969,奈良交通,,巻の内,
0,970,奈良交通,,箸中,
0,971,奈良交通,,芝,
0,972,奈良交通,,大三輪中学校前,
0,973,奈良交通,,三輪明神参道口,
0,974,奈良交通,,桜井総合庁舎前,
0,975,奈良交通,,桜井市庁前,
0,976,奈良交通,,粟殿口,
0,977,奈良交通,,桜井駅北口,
0,978,奈良交通,,川合東口,
0,979,奈良交通,,シャープ総合開発センター,
0,980,奈良交通,,国道岩屋,
0,981,奈良交通,,国道五ヶ谷,
0,982,奈良交通,,国道福住,
0,983,奈良交通,,国道一本松,
0,984,奈良交通,,国道針,
0,985,奈良交通,,国道小倉,
0,986,奈良交通,,国道切幡,
0,987,奈良交通,,国道神野口,
0,988,奈良交通,,国道山添,
0,996,奈良交通,,針インター,
0,997,奈良交通,,上入田,
0,998,奈良交通,,山辺高校,
0,999,奈良交通,,竹取公園東,
0,1000,奈良交通,,親里大路,
0,1001,奈良交通,,天理教本部前,
0,1002,奈良交通,,石上神宮前,
0,1003,奈良交通,,豊井,
0,1004,奈良交通,,二本松,
0,1005,奈良交通,,下滝本,
0,1006,奈良交通,,上滝本,
0,1007,奈良交通,,天理ダム,
0,1008,奈良交通,,長滝口,
0,1009,奈良交通,,仁興口,
0,1010,奈良交通,,苣原,
0,1011,奈良交通,,天理ゴルフ場前,
0,1012,奈良交通,,やすらぎ園前,
0,1013,奈良交通,,浄土,
0,1014,奈良交通,,福住,
0,1015,奈良交通,,井之市口,
0,1016,奈良交通,,上山田,
0,1017,奈良交通,,中山田,
0,1018,奈良交通,,下山田,
0,1019,奈良交通,,馬場,
0,1020,奈良交通,,上荻,
0,1021,奈良交通,,中荻,
0,1022,奈良交通,,下荻中垣内,
0,1023,奈良交通,,下荻,
0,1024,奈良交通,,上深川,
0,1025,奈良交通,,下深川上出,
0,1026,奈良交通,,下深川,
0,1027,奈良交通,,高松,
0,1028,奈良交通,,上戸賀橋,
0,1029,奈良交通,,針が別所,
0,1030,奈良交通,,六郷小学校前,
0,1031,奈良交通,,天理市民会館前,
0,1032,奈良交通,,天理商工会館前,
0,1033,奈良交通,,奥畑口,
0,1034,奈良交通,,山添中学校,
0,1035,奈良交通,,天理大学,
0,1036,奈良交通,,和束高橋,
0,1037,奈良交通,,撰原,
0,1038,奈良交通,,白栖口,
0,1039,奈良交通,,和束長井,
0,1040,奈良交通,,和束山の家,
0,1041,奈良交通,,和束河原,
0,1042,奈良交通,,中和束,
0,1043,奈良交通,,和束中学校,
0,1044,奈良交通,,榛原駅,
0,1045,奈良交通,,和束小学校,
0,1046,奈良交通,,東和束,
0,1047,奈良交通,,あかね台住宅前,
0,1048,奈良交通,,宇陀警察署前,
0,1049,奈良交通,,榛原総合体育館前,
0,1050,奈良交通,,玉立橋,
0,1051,奈良交通,,吐山南口,
0,1052,奈良交通,,貝が平口,
0,1053,奈良交通,,吐山,
0,1054,奈良交通,,吐山清水,
0,1055,奈良交通,,吐山北口,
0,1056,奈良交通,,外の橋,
0,1057,奈良交通,,南白石,
0,1058,奈良交通,,南之庄東口,
0,1059,奈良交通,,都祁南之庄,
0,1060,奈良交通,,来迎寺,
0,1061,奈良交通,,並松,
0,1062,奈良交通,,友田,
0,1063,奈良交通,,都祁中学校前,
0,1064,奈良交通,,都祁行政センター,
0,1065,奈良交通,,針東口,
0,1066,奈良交通,,大塩,
0,1067,奈良交通,,上津口,
0,1068,奈良交通,,上津,
0,1069,奈良交通,,大西,
0,1070,奈良交通,,春日,
0,1071,奈良交通,,春日学園前,
0,1072,奈良交通,,広代,
0,1073,奈良交通,,中峯山,
0,1077,奈良交通,,波多野郵便局前,
0,1078,奈良交通,,原山,
0,1079,奈良交通,,二ノ瀬,
0,1080,奈良交通,,五ノ瀬,
0,1081,奈良交通,,中村,
0,1082,奈良交通,,和束湯船,
0,1083,奈良交通,,岩倉,
0,1085,奈良交通,,桜井駅筋,
0,1086,奈良交通,,桜井駅南口,
0,1087,奈良交通,,御幸田町,
0,1088,奈良交通,,薬師町,
0,1089,奈良交通,,外山,
0,1090,奈良交通,,宇陀が辻,
0,1091,奈良交通,,信夫が丘,
0,1092,奈良交通,,忍坂,
0,1093,奈良交通,,下尾口,
0,1094,奈良交通,,粟原,
0,1095,奈良交通,,中女寄,
0,1096,奈良交通,,笠間辻,
0,1097,奈良交通,,麻生田,
0,1098,奈良交通,,梅の木,
0,1099,奈良交通,,和束清水橋,
0,1100,奈良交通,,内原,
0,1101,奈良交通,,都合殿,
0,1102,奈良交通,,和束町小杉,
0,1103,奈良交通,,西山,
0,1104,奈良交通,,大宇陀高校,
0,1105,奈良交通,,大宇陀,
0,1106,奈良交通,,岩清水,
0,1107,奈良交通,,才が辻,
0,1108,奈良交通,,岩崎,
0,1109,奈良交通,,岩崎東口,
0,1110,奈良交通,,古市場水分神社前,
0,1111,奈良交通,,古市場地蔵の辻,
0,1112,奈良交通,,菟田野町役場前,
0,1113,奈良交通,,イーストヒルズ勢野北,
0,1114,奈良交通,,イーストヒルズ勢野中,
0,1115,奈良交通,,菟田野町,
0,1116,奈良交通,,野依,
0,1117,奈良交通,,下井足口,
0,1118,奈良交通,,中西,
0,1119,奈良交通,,篠楽,
0,1120,奈良交通,,五津,
0,1121,奈良交通,,宇陀平尾,
0,1122,奈良交通,,小附,
0,1123,奈良交通,,五十軒,
0,1126,奈良交通,,榛原大橋,
0,1127,奈良交通,,下井足,
0,1128,奈良交通,,木綿橋,
0,1129,奈良交通,,上井足中,
0,1130,奈良交通,,上井足,
0,1131,奈良交通,,池上,
0,1132,奈良交通,,高塚,
0,1133,奈良交通,,比布,
0,1134,奈良交通,,母里,
0,1135,奈良交通,,農業試験場分場前,
0,1136,奈良交通,,宇陀藤井,
0,1137,奈良交通,,岩崎橋,
0,1138,奈良交通,,松井橋,
0,1139,奈良交通,,勝林寺前,
0,1140,奈良交通,,山野口,
0,1141,奈良交通,,下芳野小学校前,
0,1142,奈良交通,,ほうじ谷橋,
0,1143,奈良交通,,宮の原,
0,1144,奈良交通,,岩端,
0,1145,奈良交通,,福地,
0,1146,奈良交通,,長峯公民館前,
0,1147,奈良交通,,天満台西二丁目,
0,1148,奈良交通,,天満台西四丁目,
0,1149,奈良交通,,天満台東二丁目,
0,1150,奈良交通,,天満台東三丁目,
0,1154,奈良交通,,室生口大野駅,
0,1155,奈良交通,,大野寺前,
0,1156,奈良交通,,三社ノ森,
0,1157,奈良交通,,栢森宅前,
0,1158,奈良交通,,室生寺前,
0,1159,奈良交通,,竜穴神社前,
0,1160,奈良交通,,宇野川橋,
0,1161,奈良交通,,老人ホーム室生園,
0,1162,奈良交通,,太古良橋,
0,1163,奈良交通,,宮橋,
0,1164,奈良交通,,不動野橋,
0,1165,奈良交通,,角川,
0,1166,奈良交通,,田口診療所,
0,1167,奈良交通,,血原橋,
0,1168,奈良交通,,黒岩口,
0,1169,奈良交通,,辰尾橋,
0,1170,奈良交通,,上田口弁天,
0,1171,奈良交通,,下脇,
0,1172,奈良交通,,緑川,
0,1173,奈良交通,,馬場出口,
0,1174,奈良交通,,向渕,
0,1175,奈良交通,,無山,
0,1176,奈良交通,,無山東,
0,1177,奈良交通,,多田,
0,1178,奈良交通,,染田口,
0,1179,奈良交通,,染田,
0,1180,奈良交通,,奥山口,
0,1181,奈良交通,,小原西口,
0,1182,奈良交通,,東里小原,
0,1183,奈良交通,,滝之尾口,
0,1184,奈良交通,,上笠間,
0,1185,奈良交通,,下笠間西口,
0,1186,奈良交通,,下笠間,
0,1190,奈良交通,,イーストヒルズ勢野東,
0,1191,奈良交通,,勢野自治連合会館,
0,1192,奈良交通,,近鉄勢野北口駅,
0,1193,奈良交通,,勢野東６丁目,
0,1194,奈良交通,,勢野東５丁目,
0,1195,奈良交通,,明治橋,
0,1196,奈良交通,,三郷町役場,
0,1197,奈良交通,,多聞橋,
0,1198,奈良交通,,榛原口,
0,1199,奈良交通,,五味原,
0,1200,奈良交通,,桧牧,
0,1201,奈良交通,,桧牧市場,
0,1202,奈良交通,,自明,
0,1203,奈良交通,,高井,
0,1204,奈良交通,,赤埴口,
0,1205,奈良交通,,八滝,
0,1206,奈良交通,,内牧口,
0,1207,奈良交通,,内牧西口,
0,1208,奈良交通,,下内牧,
0,1209,奈良交通,,内牧,
0,1210,奈良交通,,内牧郵便局,
0,1211,奈良交通,,内牧東口,
0,1212,奈良交通,,上内牧,
0,1213,奈良交通,,弁財天,
0,1214,奈良交通,,高石,
0,1215,奈良交通,,山粕西口,
0,1216,奈良交通,,山粕,
0,1217,奈良交通,,山粕局前,
0,1218,奈良交通,,山粕東口,
0,1219,奈良交通,,八辻橋,
0,1220,奈良交通,,薮内橋,
0,1221,奈良交通,,掛西口,
0,1222,奈良交通,,掛,
0,1223,奈良交通,,掛東口,
0,1224,奈良交通,,曾爾長野,
0,1225,奈良交通,,曾爾学校前,
0,1226,奈良交通,,曾爾,
0,1227,奈良交通,,曾爾村役場前,
0,1230,奈良交通,,称名寺,
0,1231,奈良交通,,豊浦駐車場,
0,1232,奈良交通,,中央公民館（明日香）,
0,1233,奈良交通,,健康福祉センター,
0,1234,奈良交通,,天武・持統陵,
0,1235,奈良交通,,高松塚,
0,1265,奈良交通,,佐倉峠,
0,1267,奈良交通,,鷲家,
0,1268,奈良交通,,鷲家谷,
0,1269,奈良交通,,一の谷（東吉野）,
0,1270,奈良交通,,万代橋,
0,1271,奈良交通,,千代橋,
0,1272,奈良交通,,大和朝倉駅,
0,1273,奈良交通,,朝倉台西,
0,1274,奈良交通,,朝倉台中,
0,1275,奈良交通,,朝倉台東,
0,1284,奈良交通,,桜井駅北口・コミ,
0,1287,奈良交通,,上市駅,
0,1288,奈良交通,,上市,
0,1289,奈良交通,,上市橋,
0,1290,奈良交通,,リバーフィールドよしの,
0,1291,奈良交通,,上市局前,
0,1292,奈良交通,,吉野町役場前,
0,1293,奈良交通,,上市水泳場,
0,1294,奈良交通,,轟,
0,1295,奈良交通,,立野,
0,1296,奈良交通,,立野口,
0,1314,奈良交通,,新子,
0,1315,奈良交通,,新子局前,
0,1316,奈良交通,,窪垣内宮の下,
0,1317,奈良交通,,窪垣内,
0,1323,奈良交通,,国樔,
0,1324,奈良交通,,下中黒,
0,1325,奈良交通,,中黒,
0,1326,奈良交通,,上中黒,
0,1327,奈良交通,,下小栗栖,
0,1328,奈良交通,,上小栗栖,
0,1329,奈良交通,,堂の瀬,
0,1330,奈良交通,,大辺垣内,
0,1331,奈良交通,,上鷲家,
0,1332,奈良交通,,木津峠,
0,1333,奈良交通,,木津下垣内,
0,1334,奈良交通,,木津中垣内,
0,1335,奈良交通,,高見小学校前,
0,1336,奈良交通,,木津名滝,
0,1337,奈良交通,,木津（東吉野）,
0,1338,奈良交通,,杉谷出合橋,
0,1339,奈良交通,,平野口,
0,1340,奈良交通,,下平野,
0,1341,奈良交通,,高見平野,
0,1342,奈良交通,,竜和谷口,
0,1343,奈良交通,,高樋橋,
0,1344,奈良交通,,高見登山口,
0,1345,奈良交通,,杉谷,
0,1346,奈良交通,,宇賀志,
0,1347,奈良交通,,佐倉,
0,1348,奈良交通,,佐倉正光寺前,
0,1349,奈良交通,,桜実神社前,
0,1350,奈良交通,,鷲家口,
0,1351,奈良交通,,小川小学校前,
0,1352,奈良交通,,烏原,
0,1353,奈良交通,,石舟橋,
0,1354,奈良交通,,下出,
0,1355,奈良交通,,小村,
0,1356,奈良交通,,小村大橋,
0,1357,奈良交通,,蟻通,
0,1358,奈良交通,,三尾口,
0,1359,奈良交通,,三尾,
0,1360,奈良交通,,三尾大橋,
0,1361,奈良交通,,狭戸,
0,1362,奈良交通,,奥狭戸,
0,1363,奈良交通,,狭戸古堂,
0,1364,奈良交通,,狭戸飛石,
0,1365,奈良交通,,大豆生,
0,1366,奈良交通,,麦谷口,
0,1367,奈良交通,,麦谷,
0,1368,奈良交通,,大又口,
0,1369,奈良交通,,大又,
0,1371,奈良交通,,万葉文化館,
0,1372,奈良交通,,新賀町,
0,1373,奈良交通,,新の口,
0,1374,奈良交通,,十市,
0,1375,奈良交通,,国道千代,
0,1376,奈良交通,,上之庄・ジャスコ桜井店,
0,1377,奈良交通,,桜井税務署,
0,1378,奈良交通,,桜井市役所,
0,1379,奈良交通,,桜井総合庁舎,
0,1380,奈良交通,,粟殿・ヤマトー桜井店,
0,1381,奈良交通,,金屋,
0,1382,奈良交通,,唐古八田口,
0,1383,奈良交通,,庵治,
0,1384,奈良交通,,保健会館,
0,1385,奈良交通,,初瀬橋,
0,1386,奈良交通,,長谷寺参道口,
0,1387,奈良交通,,口の倉,
0,1388,奈良交通,,八木駅,
0,1389,奈良交通,,橿原市役所前,
0,1398,奈良交通,,神之森町,
0,1399,奈良交通,,河西能登町,
0,1400,奈良交通,,浅古,
0,1401,奈良交通,,聖林寺前,
0,1402,奈良交通,,赤鳥居,
0,1403,奈良交通,,倉橋,
0,1404,奈良交通,,倉橋池口,
0,1405,奈良交通,,下居,
0,1406,奈良交通,,百市,
0,1407,奈良交通,,不動滝,
0,1408,奈良交通,,多武峯,
0,1409,奈良交通,,談山神社,
0,1412,奈良交通,,戒重北口,
0,1414,奈良交通,,医大病院前,
0,1415,奈良交通,,農業試験場前,
0,1416,奈良交通,,畝傍御陵前,
0,1417,奈良交通,,橿原体育館前,
0,1418,奈良交通,,橿原神宮前,
0,1419,奈良交通,,橿原神宮駅,
0,1420,奈良交通,,久米町東,
0,1421,奈良交通,,橿原神宮駅東口,
0,1422,奈良交通,,和田町西,
0,1423,奈良交通,,菖蒲町一丁目,
0,1424,奈良交通,,菖蒲町三丁目,
0,1425,奈良交通,,菖蒲町四丁目,
0,1426,奈良交通,,菖蒲町四丁目南,
0,1427,奈良交通,,野口（明日香）,
0,1428,奈良交通,,川原,
0,1429,奈良交通,,岡橋本,
0,1430,奈良交通,,明日香観光会館前,
0,1431,奈良交通,,岡寺前,
0,1432,奈良交通,,岡戎前,
0,1433,奈良交通,,橿原和田,
0,1434,奈良交通,,豊浦,
0,1435,奈良交通,,甘樫丘,
0,1436,奈良交通,,飛鳥,
0,1437,奈良交通,,飛鳥大仏前,
0,1438,奈良交通,,岡天理教前,
0,1439,奈良交通,,明日香小学校前,
0,1441,奈良交通,,石舞台,
0,1442,奈良交通,,治田神社前,
0,1443,奈良交通,,明日香小原,
0,1444,奈良交通,,八釣,
0,1445,奈良交通,,奥山,
0,1446,奈良交通,,飛鳥資料館前,
0,1447,奈良交通,,山田寺前,
0,1448,奈良交通,,山田北口,
0,1449,奈良交通,,安倍小学校前,
0,1450,奈良交通,,生田,
0,1451,奈良交通,,安倍文殊院前,
0,1452,奈良交通,,仁王堂,
0,1453,奈良交通,,檜前,
0,1454,奈良交通,,飛鳥駅,
0,1455,奈良交通,,岡寺駅,
0,1456,奈良交通,,宇陀が辻東口,
0,1457,奈良交通,,慈恩寺,
0,1458,奈良交通,,脇本,
0,1459,奈良交通,,朝倉小学校,
0,1460,奈良交通,,黒崎,
0,1461,奈良交通,,出雲,
0,1462,奈良交通,,桜井東中学校,
0,1463,奈良交通,,初瀬観光センター,
0,1464,奈良交通,,長谷寺駅,
0,1469,奈良交通,,落神権現前萱森口,
0,1470,奈良交通,,和田,
0,1471,奈良交通,,滝倉,
0,1472,奈良交通,,笠山荒神口,
0,1473,奈良交通,,剣原,
0,1474,奈良交通,,小夫口,
0,1475,奈良交通,,小夫公民館,
0,1476,奈良交通,,小夫,
0,1477,奈良交通,,与喜浦,
0,1478,奈良交通,,吉隠,
0,1479,奈良交通,,吉隠柳口,
0,1480,奈良交通,,角柄,
0,1481,奈良交通,,久米寺前,
0,1482,奈良交通,,橿原神宮駅西口,
0,1483,奈良交通,,久米南口,
0,1484,奈良交通,,久米橋,
0,1485,奈良交通,,公団住宅センター,
0,1486,奈良交通,,南妙法寺町,
0,1487,奈良交通,,石船下,
0,1488,奈良交通,,南白橿,
0,1489,奈良交通,,結崎駅,
0,1490,奈良交通,,八田（田原本）,
0,1491,奈良交通,,志貴高校前,
0,1492,奈良交通,,近鉄御所駅,05D4
0,1493,奈良交通,,五條バスセンター,
0,1494,奈良交通,,五條駅,
0,1495,奈良交通,,五條町,
0,1496,奈良交通,,戎神社前,
0,1497,奈良交通,,大川橋南詰,
0,1498,奈良交通,,万葉文化館西口,
0,1499,奈良交通,,県立五條病院前,
0,1500,奈良交通,,霊安寺,
0,1501,奈良交通,,丹原,
0,1502,奈良交通,,上丹原,
0,1503,奈良交通,,生子,
0,1504,奈良交通,,老野,
0,1505,奈良交通,,老野南口,
0,1506,奈良交通,,神野,
0,1507,奈良交通,,賀名生和田北口,
0,1508,奈良交通,,賀名生和田,
0,1509,奈良交通,,賀名生農協前,
0,1510,奈良交通,,上和田,
0,1511,奈良交通,,大日川,
0,1512,奈良交通,,黒渕,
0,1513,奈良交通,,黒渕口,
0,1514,奈良交通,,城戸,
0,1515,奈良交通,,塩川原橋,
0,1516,奈良交通,,坂巻,
0,1517,奈良交通,,宗川野橋,
0,1518,奈良交通,,市原,
0,1519,奈良交通,,大久保口,
0,1520,奈良交通,,下永谷,
0,1521,奈良交通,,永谷,
0,1522,奈良交通,,天辻,
0,1523,奈良交通,,憩の家外来棟,
0,1524,奈良交通,,下天辻,
0,1525,奈良交通,,阪本,
0,1526,奈良交通,,下阪本,
0,1527,奈良交通,,小代下,
0,1528,奈良交通,,猿谷,
0,1529,奈良交通,,辻堂口,
0,1530,奈良交通,,大塔支所,
0,1531,奈良交通,,辻堂,
0,1532,奈良交通,,辻堂局前,
0,1533,奈良交通,,閉君,
0,1534,奈良交通,,宇井口,
0,1535,奈良交通,,宇井,
0,1536,奈良交通,,塩鶴,
0,1537,奈良交通,,長殿,
0,1538,奈良交通,,長殿発電所前,
0,1539,奈良交通,,にごり谷,
0,1540,奈良交通,,田長瀬,
0,1541,奈良交通,,旭橋,
0,1542,奈良交通,,小栗栖,
0,1543,奈良交通,,上野地,
0,1544,奈良交通,,下上野地,
0,1545,奈良交通,,月谷口,
0,1546,奈良交通,,河津谷,
0,1547,奈良交通,,高津,
0,1548,奈良交通,,高津下,
0,1549,奈良交通,,川津西,
0,1550,奈良交通,,川津,
0,1551,奈良交通,,風屋,
0,1552,奈良交通,,滝川口,
0,1553,奈良交通,,風屋花園,
0,1554,奈良交通,,野尻,
0,1555,奈良交通,,野尻口,
0,1556,奈良交通,,岩村橋,
0,1557,奈良交通,,山崎大橋,
0,1558,奈良交通,,池穴南口,
0,1559,奈良交通,,小井,
0,1560,奈良交通,,上湯の原,
0,1561,奈良交通,,湯の原,
0,1562,奈良交通,,十津川村役場,
0,1563,奈良交通,,十津川小原,
0,1564,奈良交通,,滝,
0,1565,奈良交通,,今戸,
0,1566,奈良交通,,折立口,
0,1567,奈良交通,,折立,
0,1568,奈良交通,,折立山崎,
0,1569,奈良交通,,込の上,
0,1570,奈良交通,,下込の上,
0,1571,奈良交通,,豆市,
0,1572,奈良交通,,鈴入,
0,1573,奈良交通,,平谷口,
0,1574,奈良交通,,十津川温泉,
0,1575,奈良交通,,蕨尾口,
0,1576,奈良交通,,蕨尾,
0,1577,奈良交通,,櫟砂古,
0,1578,奈良交通,,桑畑小井,
0,1579,奈良交通,,果無隧道口,
0,1580,奈良交通,,桑畑,
0,1581,奈良交通,,桑畑隧道口,
0,1582,奈良交通,,二津野,
0,1583,奈良交通,,七色隧道口,
0,1584,奈良交通,,七色,
0,1612,奈良交通,,鳥屋,
0,1613,奈良交通,,船付山口,
0,1614,奈良交通,,川西,
0,1615,奈良交通,,一町東口,
0,1616,奈良交通,,東観音寺口,
0,1617,奈良交通,,越智,
0,1618,奈良交通,,東橋,
0,1619,奈良交通,,郡界橋,
0,1620,奈良交通,,掖上農協前,
0,1621,奈良交通,,東寺田,
0,1622,奈良交通,,茅原,
0,1623,奈良交通,,馬橋,
0,1624,奈良交通,,代官町,
0,1625,奈良交通,,豊年橋,
0,1626,奈良交通,,瑞駈橋,
0,1627,奈良交通,,御所橋,
0,1628,奈良交通,,御所済生会病院前,
0,1629,奈良交通,,リハビリセンター,
0,1630,奈良交通,,四条,
0,1631,奈良交通,,五井,
0,1632,奈良交通,,忌部,
0,1633,奈良交通,,ダイヤモンドシティ・アルル,
0,1646,奈良交通,,小房,
0,1647,奈良交通,,城殿口,
0,1652,奈良交通,,出口橋,
0,1655,奈良交通,,かもきみの湯,
0,1656,奈良交通,,壷阪山駅,
0,1657,奈良交通,,鶉町,
0,1658,奈良交通,,清水谷,
0,1659,奈良交通,,壷阪寺口,
0,1660,奈良交通,,壷阪寺前,
0,1661,奈良交通,,増屋橋,
0,1663,奈良交通,,見瀬,
0,1664,奈良交通,,忍海駅,
0,1665,奈良交通,,御所元町,
0,1666,奈良交通,,御所幸町,
0,1667,奈良交通,,宮戸橋,
0,1673,奈良交通,,寺田橋,
0,1674,奈良交通,,小殿,
0,1675,奈良交通,,鳥井戸,
0,1676,奈良交通,,船路,
0,1677,奈良交通,,風の森,
0,1678,奈良交通,,東佐味,
0,1679,奈良交通,,小山,
0,1680,奈良交通,,居伝町,
0,1681,奈良交通,,住川,
0,1682,奈良交通,,国道三在,
0,1683,奈良交通,,宇野,
0,1684,奈良交通,,上今井,
0,1685,奈良交通,,栄山寺口,
0,1686,奈良交通,,今井,
0,1687,奈良交通,,テクノ東通り北,
0,1688,奈良交通,,テクノ東通り中,
0,1689,奈良交通,,テクノ東通り南,
0,1690,奈良交通,,テクノ公園通り東,
0,1691,奈良交通,,テクノ情報センター,
0,1692,奈良交通,,テクノ公園通り西,
0,1693,奈良交通,,テクノ西通り南,
0,1694,奈良交通,,テクノ西通り北,
0,1695,奈良交通,,テクノ中央通り西,
0,1696,奈良交通,,テクノ中央通り中,
0,1697,奈良交通,,テクノ中央通り東,
0,1698,奈良交通,,国道曲川,
0,1699,奈良交通,,アルル北,
0,1700,奈良交通,,今里東,
0,1701,奈良交通,,今里,
0,1702,奈良交通,,御山,
0,1703,奈良交通,,黒駒,
0,1704,奈良交通,,岡本宅前,
0,1705,奈良交通,,大正農協,
0,1706,奈良交通,,新屋敷,
0,1707,奈良交通,,櫛羅口,
0,1708,奈良交通,,櫛羅,
0,1709,奈良交通,,小林口,
0,1710,奈良交通,,猿目橋,
0,1711,奈良交通,,梅室口,
0,1712,奈良交通,,葛城ロープウェイ前,
0,1713,奈良交通,,小林,
0,1735,奈良交通,,小島,
0,1736,奈良交通,,栄山寺橋口,
0,1737,奈良交通,,栄山寺前,
0,1738,奈良交通,,六倉,
0,1739,奈良交通,,下島野,
0,1740,奈良交通,,上島野,
0,1741,奈良交通,,芝崎,
0,1742,奈良交通,,湯谷口,
0,1743,奈良交通,,南阿太公民館前,
