BusLineCode,BusStationCode,BusCompanyName,BusLineName,BusStationName,BusNote
31,1324,大阪市交通局,,駒川,
1505,48130,岡山電気軌道,,岡山駅前,東山線
1505,48132,岡山電気軌道,,西川,東山線
1505,48134,岡山電気軌道,,柳川,東山線
1505,48136,岡山電気軌道,,城下,東山線
1505,48138,岡山電気軌道,,県庁通り,東山線
1505,48140,岡山電気軌道,,西大寺町,東山線
1505,48142,岡山電気軌道,,小橋,東山線
1505,48144,岡山電気軌道,,中納言,東山線
1505,48146,岡山電気軌道,,門田屋敷,東山線
1505,48148,岡山電気軌道,,東山,東山線
1505,48152,岡山電気軌道,,郵便局前,清輝橋線
1505,48154,岡山電気軌道,,田町,清輝橋線
1505,48156,岡山電気軌道,,新西大寺町筋,清輝橋線
1505,48158,岡山電気軌道,,大雲寺前,清輝橋線
1505,48160,岡山電気軌道,,清輝橋,清輝橋線
3114,0,京成バス,,共通,
3146,0,東京都交通局,,共通,
3147,0,東急バス,,共通,
3148,0,京王バス,,共通,
3149,0,関東バス,,共通,
3150,0,西武バス,,共通,
3151,0,国際興業バス,,共通,
3152,0,小田急バス,,共通,
3153,0,東武バス,,共通,
3159,0,フジエクスプレス,,共通,
3162,0,小田急箱根高速バス,,共通,
3163,0,ジェイアールバス関東,,共通,
3164,0,日立自動車交通,,共通,
3177,0,京浜急行バス,,共通,
3178,0,横浜市交通局,,共通,
3179,0,神奈川中央交通,,共通,
3180,0,川崎鶴見臨港バス,,共通,
3181,0,箱根登山バス,,共通,
3182,0,伊豆箱根バス,,共通,
3184,0,川崎市バス,,共通,
3185,0,相鉄バス,,共通,
3205,0,東京急行電鉄,世田谷,世田谷線共通,
3615,1,大阪市交通局,,済生会病院前,
3615,2,大阪市交通局,,中津六丁目,
3615,3,大阪市交通局,,十三,
3615,4,大阪市交通局,,淀川警察署前,
3615,5,大阪市交通局,,野中南二丁目,
3615,6,大阪市交通局,,野中北一丁目,
3615,7,大阪市交通局,,中島公園,
3615,8,大阪市交通局,,中島西,
3615,9,大阪市交通局,,東淀川警察署,赤バス西淡路～区役所ルート
3615,10,大阪市交通局,,新高野中北一丁目,にいたかのなかきたいっちょうめ
3615,11,大阪市交通局,,玉造二丁目,
3615,12,大阪市交通局,,新高野中北二丁目,
3615,13,大阪市交通局,,三津屋中一丁目,
3615,14,大阪市交通局,,三津屋小学校,
3615,15,大阪市交通局,,三津屋公園,
3615,16,大阪市交通局,,三津屋北三丁目,赤バス区役所～加島駅ルート
3615,17,大阪市交通局,,神崎川駅,赤バス区役所～加島駅ルート
3615,19,大阪市交通局,,城東区保健福祉センター分館,赤バス城東ループ
3615,20,大阪市交通局,,元町二丁目,赤バス浪速ループ
3615,21,大阪市交通局,,元町三丁目,赤バス浪速ループ
3615,22,大阪市交通局,,浪速区役所,赤バス浪速ループ
3615,23,大阪市交通局,,木津市場,赤バス浪速ループ
3615,24,大阪市交通局,,今宮戎駅,赤バス浪速ループ
3615,25,大阪市交通局,,浪速運動広場,赤バス浪速西ループ
3615,26,大阪市交通局,,浪速生野病院,赤バス浪速西ループ
3615,27,大阪市交通局,,十三元今里,
3615,28,大阪市交通局,,田川通,
3615,29,大阪市交通局,,三津屋,
3615,30,大阪市交通局,,加島東,
3615,31,大阪市交通局,,加島,
3615,32,大阪市交通局,,加島西,
3615,33,大阪市交通局,,神崎橋,
3615,34,大阪市交通局,,地下鉄中津,
3615,35,大阪市交通局,,豊崎北,
3615,37,大阪市交通局,,豊崎神社前,
3615,38,大阪市交通局,,本庄西二丁目,
3615,39,大阪市交通局,,天神橋八丁目,
3615,40,大阪市交通局,,長柄西,
3615,41,大阪市交通局,,長柄東,
3615,42,大阪市交通局,,毛馬橋,
3615,43,大阪市交通局,,毛馬町二丁目,
3615,44,大阪市交通局,,大東町,
3615,45,大阪市交通局,,淀川区役所前,
3615,46,大阪市交通局,,十三東,
3615,47,大阪市交通局,,木川西二丁目,
3615,48,大阪市交通局,,木川東二丁目,
3615,49,大阪市交通局,,地下鉄西中島南方,
3615,50,大阪市交通局,,西中島一丁目,
3615,51,大阪市交通局,,長柄橋北詰,
3615,52,大阪市交通局,,長柄橋南詰,
3615,53,大阪市交通局,,柴島,くにじま
3615,54,大阪市交通局,,東淡路一丁目,
3615,55,大阪市交通局,,菅原,
3615,56,大阪市交通局,,下新庄,
3615,57,大阪市交通局,,上新庄,
3615,58,大阪市交通局,,上新庄駅北口,
3615,59,大阪市交通局,,瑞光二丁目,
3615,60,大阪市交通局,,大阪経大前,
3615,61,大阪市交通局,,瑞光四丁目,
3615,62,大阪市交通局,,江口君堂前,
3615,63,大阪市交通局,,江口橋,
3615,64,大阪市交通局,,井高野南口,
3615,65,大阪市交通局,,北江口住宅前,
3615,66,大阪市交通局,,北江口,
3615,67,大阪市交通局,,井高野小学校前,
3615,68,大阪市交通局,,井高野車庫前,
3615,69,大阪市交通局,,上新庄駅前,
3615,70,大阪市交通局,,大桐二丁目,
3615,71,大阪市交通局,,大桐一丁目,
3615,72,大阪市交通局,,豊里小学校前,
3615,73,大阪市交通局,,豊里,
3615,74,大阪市交通局,,十三小学校前,
3615,75,大阪市交通局,,木川栄橋,104号系統
3615,76,大阪市交通局,,木川東四丁目,
3615,77,大阪市交通局,,西中島六丁目,
3615,78,大阪市交通局,,西中島,
3615,79,大阪市交通局,,新大阪駅北口,
3615,80,大阪市交通局,,センイシティー前,
3615,81,大阪市交通局,,宮原五丁目,
3615,85,大阪市交通局,,北中島小学校前,
3615,86,大阪市交通局,,東三国井有,ひがしみくにいう
3615,87,大阪市交通局,,十八条一丁目,
3615,88,大阪市交通局,,榎木橋,
3615,89,大阪市交通局,,西中島五丁目,
3615,90,大阪市交通局,,東中島一丁目,
3615,91,大阪市交通局,,中島中学校前,
3615,92,大阪市交通局,,新大阪駅東口,
3615,93,大阪市交通局,,西淡路二丁目,
3615,94,大阪市交通局,,宮原四丁目,
3615,95,大阪市交通局,,阪急崇禅寺駅前,
3615,96,大阪市交通局,,淡路二丁目,
3615,97,大阪市交通局,,淡路三丁目,
3615,98,大阪市交通局,,淡路四丁目,
3615,99,大阪市交通局,,西淡路五丁目,
3615,256,大阪市交通局,,淡路五丁目,
3615,257,大阪市交通局,,長橋三丁目,
3615,259,大阪市交通局,,三津屋北二丁目,赤バス区役所～加島駅ルート
3615,260,大阪市交通局,,長柄国分寺,
3615,261,大阪市交通局,,都島橋,
3615,262,大阪市交通局,,都島本通一丁目,
3615,263,大阪市交通局,,地下鉄都島,45系統
3615,264,大阪市交通局,,高倉町一丁目,
3615,265,大阪市交通局,,高倉町二丁目,
3615,266,大阪市交通局,,高倉町三丁目,
3615,267,大阪市交通局,,赤川一丁目,
3615,268,大阪市交通局,,赤川三丁目,
3615,269,大阪市交通局,,生江,
3615,270,大阪市交通局,,城北公園前,
3615,271,大阪市交通局,,中宮,
3615,272,大阪市交通局,,大宮小学校前,
3615,273,大阪市交通局,,今市,
3615,274,大阪市交通局,,地下鉄太子橋今市,
3615,275,大阪市交通局,,守口車庫前,
3615,276,大阪市交通局,,長吉川辺一丁目,
3615,277,大阪市交通局,,長吉川辺二丁目,ながよしかわなべにちょうめ
3615,278,大阪市交通局,,恵我小学校,
3615,279,大阪市交通局,,長吉川辺四丁目,
3615,282,大阪市交通局,,太融寺町,
3615,283,大阪市交通局,,源八橋,
3615,284,大阪市交通局,,中野町四丁目,
3615,285,大阪市交通局,,中野町三丁目,
3615,286,大阪市交通局,,都島区役所前,
3615,287,大阪市交通局,,都島中通,
3615,288,大阪市交通局,,都島中通二丁目,
3615,289,大阪市交通局,,都島中通三丁目,
3615,290,大阪市交通局,,都島本通五丁目,
3615,291,大阪市交通局,,内代町,うちんだいちょう
3615,292,大阪市交通局,,御幸町一丁目,
3615,293,大阪市交通局,,御幸町二丁目,
3615,294,大阪市交通局,,高殿二丁目,
3615,295,大阪市交通局,,旭陽中学校前,
3615,296,大阪市交通局,,新喜多東一丁目,赤バス城東ループ
3615,297,大阪市交通局,,西天満,
3615,298,大阪市交通局,,堀川小学校前,
3615,299,大阪市交通局,,東天満,
3615,300,大阪市交通局,,桜の宮橋,
3615,301,大阪市交通局,,東野田,
3615,302,大阪市交通局,,京橋北口,68系統
3615,303,大阪市交通局,,蒲生桜小橋,
3615,304,大阪市交通局,,蒲生三丁目,
3615,305,大阪市交通局,,地下鉄蒲生四丁目,
3615,306,大阪市交通局,,今福西四丁目,
3615,307,大阪市交通局,,今福大橋,
3615,308,大阪市交通局,,鶴見西口,
3615,309,大阪市交通局,,鶴見,
3615,310,大阪市交通局,,横堤,
3615,311,大阪市交通局,,鶴見区役所前,
3615,312,大阪市交通局,,諸口,
3615,313,大阪市交通局,,東諸口,
3615,314,大阪市交通局,,浜,
3615,315,大阪市交通局,,安田,
3615,316,大阪市交通局,,南恩加島東,
3615,317,大阪市交通局,,天王田楠根公園,赤バス城東ループ
3615,318,大阪市交通局,,天一橋,赤バス城東ループ
3615,319,大阪市交通局,,天王田,てんのうでん　赤バス城東ループ
3615,320,大阪市交通局,,城運橋,赤バス城東ループ
3615,321,大阪市交通局,,地下鉄門真南,
3615,322,大阪市交通局,,茨田大宮南,
3615,323,大阪市交通局,,茨田大宮中,
3615,324,大阪市交通局,,茨田大宮,まったおおみや
3615,325,大阪市交通局,,滝井,
3615,326,大阪市交通局,,清水五丁目,
3615,327,大阪市交通局,,清水小学校前,
3615,328,大阪市交通局,,東中浜四丁目,赤バス城東ループ
3615,329,大阪市交通局,,清水二丁目,
3615,330,大阪市交通局,,旭東中学校前,
3615,331,大阪市交通局,,緑一丁目,
3615,332,大阪市交通局,,緑一丁目中,
3615,333,大阪市交通局,,鶴見六丁目,
3615,334,大阪市交通局,,鶴見五丁目,
3615,335,大阪市交通局,,今市一丁目,
3615,336,大阪市交通局,,千林,
3615,337,大阪市交通局,,森小路,
3615,338,大阪市交通局,,高殿七丁目,
3615,339,大阪市交通局,,高殿,
3615,340,大阪市交通局,,地下鉄関目成育,
3615,341,大阪市交通局,,関目一丁目,
3615,342,大阪市交通局,,城東区役所前,
3615,343,大阪市交通局,,生江一丁目,
3615,344,大阪市交通局,,旭警察署,
3615,345,大阪市交通局,,旭区役所区民センター前,
3615,346,大阪市交通局,,大宮一丁目,
3615,347,大阪市交通局,,森小路駅前,
3615,348,大阪市交通局,,新森公園前,
3615,349,大阪市交通局,,都島本通四丁目,
3615,350,大阪市交通局,,地下鉄野江内代,
3615,351,大阪市交通局,,成育三丁目,
3615,352,大阪市交通局,,成育二丁目,
3615,353,大阪市交通局,,菫市場前,すみれいちばまえ
3615,354,大阪市交通局,,古市車庫前,
3615,355,大阪市交通局,,古市一丁目,
3615,512,大阪市交通局,,今福東三丁目,
3615,513,大阪市交通局,,今福西六丁目,
3615,514,大阪市交通局,,今福東二丁目,
3615,515,大阪市交通局,,東中浜公園,
3615,516,大阪市交通局,,東中浜二丁目,
3615,517,大阪市交通局,,関目六丁目,
3615,518,大阪市交通局,,新森二丁目,
3615,519,大阪市交通局,,関目四丁目,
3615,520,大阪市交通局,,古市三丁目,
3615,521,大阪市交通局,,古市二丁目,
3615,522,大阪市交通局,,関目二丁目,
3615,523,大阪市交通局,,関目保育所前,
3615,524,大阪市交通局,,関目三丁目,
3615,525,大阪市交通局,,出入橋,
3615,526,大阪市交通局,,浄正橋,
3615,527,大阪市交通局,,福島西通,55系統
3615,528,大阪市交通局,,福島税務署前,
3615,529,大阪市交通局,,福島郵便局前,
3615,530,大阪市交通局,,地下鉄玉川,
3615,531,大阪市交通局,,野田,
3615,532,大阪市交通局,,野田六丁目,
3615,533,大阪市交通局,,西九条,
3615,534,大阪市交通局,,此花朝日橋,
3615,535,大阪市交通局,,千鳥橋,
3615,536,大阪市交通局,,四貫島二丁目,
3615,537,大阪市交通局,,此花区役所,
3615,538,大阪市交通局,,春日出,
3615,539,大阪市交通局,,西春日出,
3615,540,大阪市交通局,,東島屋,
3615,541,大阪市交通局,,島屋,
3615,542,大阪市交通局,,西島屋,
3615,543,大阪市交通局,,三本松,
3615,544,大阪市交通局,,島屋橋,
3615,545,大阪市交通局,,北港一丁目,
3615,546,大阪市交通局,,桜島二丁目,
3615,547,大阪市交通局,,桜島梅町,
3615,548,大阪市交通局,,桜島梅町二丁目,
3615,549,大阪市交通局,,桜島三丁目,
3615,550,大阪市交通局,,桜島駅前,
3615,551,大阪市交通局,,北港大橋,
3615,552,大阪市交通局,,酉島,
3615,553,大阪市交通局,,酉島住宅前,
3615,554,大阪市交通局,,酉島車庫前,
3615,555,大阪市交通局,,此花総合高校前,
3615,556,大阪市交通局,,大淀中一丁目,
3615,557,大阪市交通局,,大淀南一丁目,
3615,558,大阪市交通局,,大淀中三丁目,
3615,559,大阪市交通局,,大淀中二丁目,
3615,560,大阪市交通局,,福島六丁目,
3615,561,大阪市交通局,,福島七丁目,
3615,562,大阪市交通局,,福島八丁目,
3615,563,大阪市交通局,,鷺洲,さぎす
3615,564,大阪市交通局,,桜島三丁目東,
3615,565,大阪市交通局,,野田阪神前,
3615,566,大阪市交通局,,福島区役所前,
3615,567,大阪市交通局,,吉野,
3615,568,大阪市交通局,,野田中学校前,
3615,569,大阪市交通局,,北野高校前,
3615,570,大阪市交通局,,新北野三丁目,
3615,571,大阪市交通局,,塚本二丁目,
3615,572,大阪市交通局,,塚本駅前,
3615,573,大阪市交通局,,花川,
3615,574,大阪市交通局,,野里,
3615,575,大阪市交通局,,中海老江,
3615,576,大阪市交通局,,姫島駅前,
3615,577,大阪市交通局,,姫島,
3615,578,大阪市交通局,,姫島五丁目,
3615,579,大阪市交通局,,西淀中学校前,
3615,580,大阪市交通局,,福町,
3615,581,大阪市交通局,,伝法,
3615,582,大阪市交通局,,新北野中学校前,
3615,583,大阪市交通局,,塚本小学校前,
3615,584,大阪市交通局,,塚本駅北口,
3615,585,大阪市交通局,,歌島一丁目,
3615,586,大阪市交通局,,歌島二丁目,
3615,587,大阪市交通局,,歌島三丁目,93C系統　平日・土曜朝のみ
3615,588,大阪市交通局,,歌島橋,
3615,589,大阪市交通局,,千舟一丁目,
3615,590,大阪市交通局,,大和田一丁目,
3615,591,大阪市交通局,,大和田三丁目,
3615,592,大阪市交通局,,中島二丁目,
3615,593,大阪市交通局,,中島二丁目中,
3615,594,大阪市交通局,,中島二丁目東,
3615,595,大阪市交通局,,淀中学校前,
3615,596,大阪市交通局,,大和田,
3615,597,大阪市交通局,,大和田五丁目,
3615,598,大阪市交通局,,大和田四丁目,
3615,599,大阪市交通局,,大和田六丁目,
3615,600,大阪市交通局,,大和田橋,
3615,601,大阪市交通局,,大野,
3615,602,大阪市交通局,,出来島,
3615,603,大阪市交通局,,出来島大橋,
3615,604,大阪市交通局,,佃六丁目,
3615,605,大阪市交通局,,佃五丁目,
3615,606,大阪市交通局,,佃三丁目,
3615,607,大阪市交通局,,佃,
3615,608,大阪市交通局,,西淀川警察署前,
3615,609,大阪市交通局,,御幣島二丁目,みてじまにちょうめ
3615,611,大阪市交通局,,御幣島住宅前,
3615,768,大阪市交通局,,御幣島五丁目,
3615,769,大阪市交通局,,伝法一丁目,
3615,770,大阪市交通局,,高見小学校前,
3615,771,大阪市交通局,,高見一丁目中,
3615,772,大阪市交通局,,天神橋六丁目,
3615,773,大阪市交通局,,天神橋五丁目,
3615,774,大阪市交通局,,扇町,
3615,775,大阪市交通局,,寺町通り,
3615,776,大阪市交通局,,南森町,36系統
3615,777,大阪市交通局,,高見一丁目,
3615,778,大阪市交通局,,天神橋,107系統
3615,779,大阪市交通局,,内平野町,
3615,780,大阪市交通局,,内本町二丁目,
3615,781,大阪市交通局,,内本町一丁目,
3615,782,大阪市交通局,,高見一丁目北,
3615,783,大阪市交通局,,内久宝寺町,
3615,784,大阪市交通局,,松屋町,
3615,785,大阪市交通局,,瓦屋町二丁目,
3615,786,大阪市交通局,,下寺町,
3615,787,大阪市交通局,,高見三丁目,
3615,788,大阪市交通局,,高見二丁目,
3615,789,大阪市交通局,,天王寺公園前,赤バス天王寺ループ
3615,790,大阪市交通局,,あべの橋,
3615,791,大阪市交通局,,城東大橋,赤バス城東ループ・東成環状ルート
3615,792,大阪市交通局,,北浜二丁目,
3615,793,大阪市交通局,,血液センター,赤バス城東ループ
3615,794,大阪市交通局,,森之宮二丁目,赤バス城東ループ
3615,795,大阪市交通局,,本町二丁目,
3615,796,大阪市交通局,,本町一丁目,
3615,797,大阪市交通局,,船場中央二丁目,
3615,798,大阪市交通局,,森之宮プール,赤バス城東ループ
3615,799,大阪市交通局,,南久宝寺町,
3615,800,大阪市交通局,,長堀橋,
3615,801,大阪市交通局,,八幡筋,
3615,802,大阪市交通局,,堺筋道頓堀,
3615,803,大阪市交通局,,日本橋一丁目,
3615,804,大阪市交通局,,衛門橋西詰,赤バス城東ループ
3615,807,大阪市交通局,,地下鉄恵美須町,赤バス浪速ループ東
3615,808,大阪市交通局,,地下鉄動物園前,
3615,809,大阪市交通局,,動物園前,
3615,810,大阪市交通局,,市立大学病院前,
3615,812,大阪市交通局,,大阪駅前,103系統
3615,813,大阪市交通局,,梅田新道,
3615,814,大阪市交通局,,大江橋,
3615,815,大阪市交通局,,淀屋橋,
3615,816,大阪市交通局,,通天閣,赤バス浪速東ループ
3615,817,大阪市交通局,,日本橋東三丁目,赤バス浪速東ループ
3615,818,大阪市交通局,,日東小学校,赤バス浪速東ループ
3615,819,大阪市交通局,,日本橋東一丁目,赤バス浪速東ループ
3615,820,大阪市交通局,,日本橋電気街,赤バス浪速東ループ
3615,821,大阪市交通局,,日本橋三丁目,赤バス浪速東ループ
3615,822,大阪市交通局,,黒門市場,赤バス浪速東ループ
3615,823,大阪市交通局,,心斎橋,
3615,824,大阪市交通局,,三休橋,
3615,825,大阪市交通局,,心斎橋筋一丁目,
3615,826,大阪市交通局,,道頓堀橋,
3615,827,大阪市交通局,,戎橋,
3615,828,大阪市交通局,,なんば,103系統
3615,829,大阪市交通局,,桜橋,
3615,830,大阪市交通局,,堂島,
3615,831,大阪市交通局,,渡辺橋,
3615,832,大阪市交通局,,肥後橋,
3615,836,大阪市交通局,,信濃橋,
3615,837,大阪市交通局,,立売堀一丁目,いたちぼりいっちょうめ
3615,838,大阪市交通局,,新町橋,
3615,839,大阪市交通局,,四ツ橋,
3615,840,大阪市交通局,,佐野屋橋,
3615,841,大阪市交通局,,北堀江一丁目,
3615,842,大阪市交通局,,ＪＲ難波駅前,
3615,843,大阪市交通局,,賑橋,
3615,845,大阪市交通局,,天満橋,
3615,846,大阪市交通局,,京阪東口,
3615,847,大阪市交通局,,片町,
3615,848,大阪市交通局,,京橋駅前,
3615,849,大阪市交通局,,朝日橋,
3615,850,大阪市交通局,,新喜多二丁目,
3615,851,大阪市交通局,,新喜多大橋,
3615,852,大阪市交通局,,極楽橋,
3615,854,大阪市交通局,,寝屋川大橋,
3615,855,大阪市交通局,,今福鶴見南,
3615,856,大阪市交通局,,地下鉄今福鶴見,86系統
3615,859,大阪市交通局,,今津橋,
3615,860,大阪市交通局,,今津北四丁目,
3615,861,大阪市交通局,,徳庵橋,
3615,862,大阪市交通局,,徳庵駅口,
3615,863,大阪市交通局,,今津比枝神社前,
3615,1024,大阪市交通局,,放出住宅前,
3615,1025,大阪市交通局,,放出西三丁目,
3615,1026,大阪市交通局,,放出西一丁目,
3615,1027,大阪市交通局,,谷町二丁目,
3615,1028,大阪市交通局,,谷町三丁目,
3615,1030,大阪市交通局,,谷町六丁目,
3615,1031,大阪市交通局,,谷町九丁目,
3615,1032,大阪市交通局,,大手前,
3615,1033,大阪市交通局,,馬場町,
3615,1034,大阪市交通局,,国立病院,
3615,1035,大阪市交通局,,上本町一丁目,
3615,1036,大阪市交通局,,上本町四丁目,
3615,1037,大阪市交通局,,上本町六丁目,
3615,1038,大阪市交通局,,上本町八丁目,
3615,1039,大阪市交通局,,上本町九丁目,
3615,1040,大阪市交通局,,天王寺警察署前,
3615,1041,大阪市交通局,,天王寺西門前,
3615,1047,大阪市交通局,,地下鉄緑橋,
3615,1050,大阪市交通局,,地下鉄深江橋,
3615,1051,大阪市交通局,,諏訪四丁目,
3615,1052,大阪市交通局,,諏訪東,
3615,1053,大阪市交通局,,諏訪神社前,
3615,1054,大阪市交通局,,諏訪三丁目,
3615,1055,大阪市交通局,,清水谷高校前,
3615,1056,大阪市交通局,,玉造,
3615,1057,大阪市交通局,,真田山,
3615,1058,大阪市交通局,,中道,
3615,1059,大阪市交通局,,中本四丁目,
3615,1060,大阪市交通局,,東中本三丁目,
3615,1061,大阪市交通局,,東今里三丁目,
3615,1062,大阪市交通局,,神路,
3615,1063,大阪市交通局,,深江,
3615,1064,大阪市交通局,,北深江,
3615,1065,大阪市交通局,,東深江,
3615,1066,大阪市交通局,,小橋町,
3615,1067,大阪市交通局,,鶴橋駅前,
3615,1068,大阪市交通局,,舟橋町,
3615,1069,大阪市交通局,,東小橋,ひがしおばせ
3615,1070,大阪市交通局,,諏訪二丁目,
3615,1071,大阪市交通局,,玉津二丁目,
3615,1072,大阪市交通局,,東成車庫前,
3615,1073,大阪市交通局,,地下鉄今里,
3615,1074,大阪市交通局,,大今里,赤バス東成環状ルート
3615,1075,大阪市交通局,,今里大橋,赤バス東成環状ルート
3615,1076,大阪市交通局,,地下鉄新深江,
3615,1077,大阪市交通局,,南深江,
3615,1078,大阪市交通局,,高井田,
3615,1080,大阪市交通局,,鴫野,しぎの
3615,1081,大阪市交通局,,鴫野駅前,
3615,1082,大阪市交通局,,東中浜一丁目,
3615,1083,大阪市交通局,,中浜,
3615,1084,大阪市交通局,,東中本二丁目,
3615,1085,大阪市交通局,,阿倍野筋四丁目,
3615,1086,大阪市交通局,,阿倍野筋五丁目,
3615,1087,大阪市交通局,,松虫,
3615,1088,大阪市交通局,,王子町,
3615,1089,大阪市交通局,,北畠公園前,
3615,1090,大阪市交通局,,阪南団地前,
3615,1091,大阪市交通局,,播磨町,
3615,1092,大阪市交通局,,万代東二丁目,
3615,1093,大阪市交通局,,府立総合医療センター,
3615,1094,大阪市交通局,,住吉車庫前,
3615,1095,大阪市交通局,,上住吉,
3615,1096,大阪市交通局,,住吉区役所前,
3615,1097,大阪市交通局,,沢の町,
3615,1098,大阪市交通局,,我孫子道,
3615,1099,大阪市交通局,,おりおの橋,
3615,1106,大阪市交通局,,播磨町一丁目,
3615,1107,大阪市交通局,,阪南町五丁目,
3615,1108,大阪市交通局,,南住吉一丁目,
3615,1109,大阪市交通局,,長居西二丁目,
3615,1110,大阪市交通局,,殿辻,
3615,1111,大阪市交通局,,南住吉住宅前,
3615,1112,大阪市交通局,,山之内一丁目,
3615,1113,大阪市交通局,,山之内三丁目,
3615,1114,大阪市交通局,,杉本町駅前,
3615,1115,大阪市交通局,,山之内四丁目,
3615,1116,大阪市交通局,,市立大学前,
3615,1117,大阪市交通局,,浅香,
3615,1118,大阪市交通局,,三明町一丁目,
3615,1119,大阪市交通局,,三明町二丁目,
3615,1120,大阪市交通局,,阿倍野区役所前,
3615,1121,大阪市交通局,,昭和町一丁目,
3615,1122,大阪市交通局,,地下鉄昭和町,
3615,1123,大阪市交通局,,うるし堤公園,
3615,1280,大阪市交通局,,北田辺駅,
3615,1281,大阪市交通局,,北田辺郵便局,
3615,1282,大阪市交通局,,地下鉄西田辺,
3615,1283,大阪市交通局,,地下鉄田辺,
3615,1286,大阪市交通局,,浅香中央公園前,
3615,1287,大阪市交通局,,地下鉄長居,
3615,1288,大阪市交通局,,長居幼稚園前,
3615,1289,大阪市交通局,,東長居住宅前,
3615,1290,大阪市交通局,,長居東二丁目,
3615,1291,大阪市交通局,,長居東一丁目,
3615,1292,大阪市交通局,,南長居,
3615,1293,大阪市交通局,,美章園,
3615,1294,大阪市交通局,,北田辺二丁目,
3615,1295,大阪市交通局,,桑津南口,
3615,1296,大阪市交通局,,桑津東口,
3615,1297,大阪市交通局,,山坂三丁目,
3615,1298,大阪市交通局,,南田辺,
3615,1299,大阪市交通局,,長居東,
3615,1300,大阪市交通局,,長居公園南口,
3615,1301,大阪市交通局,,流町,
3615,1302,大阪市交通局,,東住吉区役所前,
3615,1303,大阪市交通局,,東田辺三丁目,
3615,1304,大阪市交通局,,長居公園北口,
3615,1305,大阪市交通局,,長居公園東口,
3615,1306,大阪市交通局,,鷹合団地前,
3615,1307,大阪市交通局,,矢田一丁目公園南,
3615,1308,大阪市交通局,,矢田南中学校前,
3615,1309,大阪市交通局,,矢田行基大橋,
3615,1310,大阪市交通局,,公園南矢田四丁目,
3615,1311,大阪市交通局,,苅田,
3615,1312,大阪市交通局,,よさみ神社前,
3615,1313,大阪市交通局,,地下鉄あびこ,
3615,1314,大阪市交通局,,瓜破六丁目,
3615,1315,大阪市交通局,,我孫子三丁目,
3615,1316,大阪市交通局,,ＪＲあびこ町駅,
3615,1317,大阪市交通局,,南住吉,
3615,1318,大阪市交通局,,鷹合一丁目,赤バス東住吉ループ
3615,1321,大阪市交通局,,鷹合四丁目,
3615,1323,大阪市交通局,,矢田小学校前,赤バス東住吉南ループ
3615,1324,大阪市交通局,,駒川,
3615,1325,大阪市交通局,,針中野一丁目,
3615,1326,大阪市交通局,,照ヶ丘矢田,
3615,1327,大阪市交通局,,育和小学校前,
3615,1328,大阪市交通局,,今川二丁目,
3615,1329,大阪市交通局,,白鷺公園前,
3615,1330,大阪市交通局,,今川八丁目,
3615,1331,大阪市交通局,,中野中学校前,
3615,1332,大阪市交通局,,湯里二丁目,
3615,1333,大阪市交通局,,湯里五丁目,
3615,1334,大阪市交通局,,湯里六丁目,
3615,1335,大阪市交通局,,住道矢田北口,
3615,1336,大阪市交通局,,住道矢田,すんじやた
3615,1337,大阪市交通局,,平野区役所前,
3615,1338,大阪市交通局,,平野西六丁目,
3615,1339,大阪市交通局,,喜連西口,
3615,1340,大阪市交通局,,喜連西池前,
3615,1341,大阪市交通局,,瓜破中学校前,
3615,1342,大阪市交通局,,高野大橋,こうやおおはし
3615,1343,大阪市交通局,,地下鉄喜連瓜破,
3615,1344,大阪市交通局,,平野南口,
3615,1345,大阪市交通局,,喜連北口,
3615,1346,大阪市交通局,,喜連,きれ
3615,1347,大阪市交通局,,喜連住宅前,
3615,1348,大阪市交通局,,瓜破霊園前,
3615,1349,大阪市交通局,,瓜破神社前,
3615,1350,大阪市交通局,,瓜破,うりわり
3615,1351,大阪市交通局,,瓜破東口,
3615,1352,大阪市交通局,,平野公設市場前,
3615,1353,大阪市交通局,,平野東住宅前,
3615,1354,大阪市交通局,,北出戸,
3615,1355,大阪市交通局,,喜連東口,
3615,1356,大阪市交通局,,地下鉄出戸,
3615,1357,大阪市交通局,,長吉小学校前,
3615,1358,大阪市交通局,,長原,
3615,1359,大阪市交通局,,長原南口,
3615,1360,大阪市交通局,,川辺,かわなべ
3615,1361,大阪市交通局,,中出戸,
3615,1362,大阪市交通局,,出戸南口,
3615,1363,大阪市交通局,,長原北口,
3615,1364,大阪市交通局,,長吉城山,
3615,1365,大阪市交通局,,長吉中学校前,
3615,1366,大阪市交通局,,長吉長原,
3615,1367,大阪市交通局,,長原東第四住宅前,
3615,1368,大阪市交通局,,長吉車庫前,
3615,1369,大阪市交通局,,六反西口,
3615,1370,大阪市交通局,,六反南口,
3615,1371,大阪市交通局,,六反東住宅前,
3615,1372,大阪市交通局,,長吉六反,
3615,1373,大阪市交通局,,杭全,6号系統あべの橋寄り
3615,1374,大阪市交通局,,育和公園前,
3615,1375,大阪市交通局,,平野馬場二丁目,
3615,1376,大阪市交通局,,平野西口,
3615,1377,大阪市交通局,,ＪＲ平野駅筋,
3615,1378,大阪市交通局,,平野宮前,
3615,1379,大阪市交通局,,平野宮町二丁目,
3615,1536,大阪市交通局,,平野東一丁目,
3615,1537,大阪市交通局,,加美鞍作三丁目,
